0.95631,-1.091901729,7.033333333,6.896666667
0.40092,0.735970561,7.166666667,6.14
0.95952,0.639269406,6.966666667,5.523333333
0.48218,1.08892922,6.833333333,5.353333333
0.55289,1.166965889,6.6,5.536666667
1.05779,0.976042591,6.266666667,5.656666667
0.86355,1.054481547,6,6.043333333
1.69658,0.869565217,5.833333333,5.863333333
0.51594,1.034482759,5.7,5.723333333
1.27615,1.109215017,5.466666667,6.21
0.51496,1.181434599,5.466666667,7.01
1.32644,1.084236864,5.333333333,7.726666667
0.93449,1.567656766,5.2,8.54
0.74547,1.137286759,5.233333333,8.41
0.78997,0.722891566,5.233333333,7.843333333
0.21804,1.674641148,5.366666667,7.653333333
1.03925,1.098039216,5.3,7.76
0.39665,1.241272304,5.333333333,7.746666667
-0.00151,2.222222222,5.7,7.476666667
-0.88,0.974512744,6.133333333,6.99
-0.4856,0.296956199,6.6,6.023333333
0.67266,0.814211695,6.833333333,5.56
0.42036,0.734214391,6.866666667,5.376666667
0.39124,0.801749271,7.1,4.54
1.09167,0.795372379,7.366666667,3.893333333
1.05694,0.789096126,7.6,3.68
1.02654,0.854092527,7.633333333,3.083333333
1.04686,0.776287932,7.366666667,3.07
0.18361,0.700280112,7.133333333,2.96
0.63775,0.486787204,7.066666667,2.966666667
0.52502,0.761245675,6.8,3.003333333
1.31195,0.480769231,6.633333333,3.06
0.96883,0.615174299,6.566666667,3.243333333
1.35857,0.815217391,6.2,3.986666667
0.64204,0.673854447,6,4.476666667
1.10448,0.736278447,5.633333333,5.28
0.24502,0.863787375,5.466666667,5.736666667
0.21473,0.527009223,5.666666667,5.596666667
0.83694,0.589777195,5.666666667,5.366666667
0.6948,0.781758958,5.566666667,5.26
0.68267,0.904977376,5.533333333,4.93
1.71401,0.576553491,5.5,5.02
0.86609,0.76433121,5.266666667,5.096666667
1.08567,0.758533502,5.333333333,4.976666667
0.76617,0.313676286,5.233333333,5.06
1.47176,0.312695435,5,5.046666667
1.2473,0.685785536,4.866666667,5.046666667
0.76426,0.309597523,4.666666667,5.09
0.94024,0.12345679,4.633333333,5.053333333
0.8952,0.616522811,4.4,4.976666667
1.31084,0.428921569,4.533333333,4.823333333
1.71616,0.488102502,4.433333333,4.253333333
0.88688,0.72859745,4.3,4.406666667
0.77867,0.482218204,4.266666667,4.453333333
1.26364,0.839832034,4.233333333,4.65
1.78019,0.713860797,4.066666667,5.043333333
0.26105,0.945067927,4.033333333,5.52
1.93186,1.053247513,3.933333333,5.713333333
0.08357,0.694846555,4,6.016666667
0.59,0.977573318,3.9,6.016666667
-0.33027,0.455580866,4.233333333,4.816666667
0.6536,0.566893424,4.4,3.66
-0.27454,0.112739572,4.833333333,3.17
0.35258,0.056306306,5.5,1.906666667
0.8552,0.900393922,5.7,1.723333333
0.5292,0.390407139,5.833333333,1.716666667
0.49846,0.666666667,5.733333333,1.643333333
0.02064,0.772626932,5.866666667,1.333333333
0.40435,0.328587076,5.866666667,1.156666667
0.79444,0.272925764,6.133333333,1.04
