0.044714,0.026869,-0.005546,-0.025180,-0.012624,-0.031371,-0.025734,-0.028227,-0.017336,-0.021059
0.065838,0.061155,0.053183,0.060792,0.049740,0.053775,0.042068,0.035807,0.032687,0.019687
-0.120929,-0.120994,-0.111910,-0.103158,-0.100851,-0.096618,-0.080695,-0.074767,-0.060575,-0.044355
-0.020943,-0.007673,-0.003419,0.004013,0.000233,-0.004087,0.005297,-0.005018,-0.001189,-0.013604
-0.015219,-0.016104,-0.015407,-0.025366,-0.009596,-0.014213,-0.015219,-0.012803,-0.010226,-0.013070
-0.106574,-0.117080,-0.123786,-0.116072,-0.110661,-0.101553,-0.095057,-0.087021,-0.087613,-0.068973
-0.027781,-0.036968,-0.019686,-0.011970,-0.012983,-0.020456,-0.022623,-0.010769,-0.008853,-0.004845
-0.063213,-0.043079,-0.061871,-0.046208,-0.027782,-0.017426,-0.005876,0.002287,0.028663,0.054933
0.030712,0.028644,0.048201,0.052261,0.057068,0.046916,0.055363,0.049624,0.029898,0.009505
0.030743,0.032706,0.017665,0.012722,0.027595,0.023133,0.016296,0.024068,0.021921,0.000544
0.254853,0.229927,0.214939,0.177328,0.187887,0.173555,0.139900,0.138433,0.094322,0.071098
0.097105,0.086914,0.051824,0.044006,0.044069,0.032054,0.022319,0.010806,0.008161,0.008550
0.050679,0.060154,0.075153,0.075185,0.065473,0.059208,0.058623,0.052223,0.051628,0.038915
0.062914,0.043248,0.044318,0.049669,0.038724,0.037488,0.033366,0.046346,0.041787,0.041571
0.015432,0.011052,-0.002593,-0.017030,-0.008825,-0.011794,-0.022240,-0.013956,-0.023488,-0.047304
0.191089,0.130377,0.130751,0.109739,0.096850,0.083586,0.055556,0.049935,0.040131,0.015194
0.123030,0.104424,0.093748,0.087817,0.085227,0.084138,0.075584,0.055985,0.058958,0.042095
0.007559,0.009743,0.004053,0.012756,-0.000131,-0.012154,-0.005663,0.004412,-0.003871,-0.008185
0.145687,0.096157,0.078714,0.081854,0.072513,0.055313,0.048335,0.032052,0.026251,0.031837
0.019256,0.023736,-0.015808,-0.026953,-0.030736,-0.009799,-0.022300,-0.034155,-0.041611,-0.025601
-0.029269,-0.013665,0.005539,-0.000652,0.007581,0.016090,0.009958,0.009682,0.014068,0.006658
0.178219,0.141145,0.137660,0.106873,0.092164,0.084646,0.066723,0.047503,0.031303,0.024572
0.144967,0.087373,0.054698,0.030053,0.013808,-0.009043,-0.008693,-0.024673,-0.027917,-0.045757
-0.075677,-0.076941,-0.071728,-0.057793,-0.049170,-0.054933,-0.051939,-0.048986,-0.046685,-0.026282
-0.027939,-0.025739,-0.019889,-0.009176,-0.011624,-0.016441,-0.018173,0.006358,-0.001587,0.009540
0.191309,0.175859,0.146484,0.157008,0.147884,0.146420,0.145166,0.113313,0.109574,0.081393
0.165721,0.152036,0.133454,0.108480,0.098560,0.071609,0.058322,0.061188,0.033034,0.013627
0.023263,0.015066,0.019860,-0.002482,-0.002646,0.006362,0.006816,0.018834,0.014008,0.011283
0.001341,-0.007262,-0.014804,-0.034627,-0.029897,-0.037682,-0.031301,-0.043088,-0.029203,-0.017344
0.069859,0.068666,0.047327,0.051126,0.048224,0.023184,0.034316,0.021007,0.017760,0.014271
0.101312,0.083695,0.072163,0.063196,0.066134,0.068394,0.074535,0.062885,0.058943,0.035325
0.002023,-0.013020,0.001961,-0.000242,-0.001756,0.015862,0.005329,0.014738,0.005693,0.009916
0.059684,0.077767,0.077759,0.074168,0.083427,0.081269,0.077479,0.073030,0.071350,0.051083
0.049315,0.040808,0.021957,0.005193,0.001042,-0.007947,-0.018795,-0.022507,-0.029808,-0.041454
0.022571,0.003355,0.008845,-0.002900,-0.019387,-0.007704,-0.003349,-0.016013,-0.007040,-0.005962
-0.111449,-0.104738,-0.106042,-0.091304,-0.090290,-0.084292,-0.084222,-0.074133,-0.065690,-0.042790
0.013526,0.009778,0.027195,0.021450,0.030518,0.019523,0.019468,0.017646,0.023408,0.034810
-0.017050,-0.009572,-0.001965,0.008081,0.004447,0.006517,0.008744,0.012175,0.020792,0.023839
0.026839,0.028558,0.017036,0.008189,-0.006646,0.000751,0.005743,0.007116,0.000103,0.005785
-0.129161,-0.137742,-0.139192,-0.123159,-0.121427,-0.120348,-0.115782,-0.102563,-0.075507,-0.053321
-0.115547,-0.118150,-0.119648,-0.103829,-0.100371,-0.091591,-0.093818,-0.074450,-0.068308,-0.058447
0.036459,0.047049,0.046062,0.056510,0.063182,0.055333,0.070027,0.059220,0.057252,0.048331
-0.048109,-0.035924,-0.029516,-0.026444,-0.018342,-0.012122,-0.003967,-0.014812,-0.012066,-0.026528
0.111463,0.106304,0.096159,0.097682,0.094982,0.083898,0.074748,0.075872,0.068905,0.046349
-0.071534,-0.068510,-0.068871,-0.053309,-0.051636,-0.041298,-0.045951,-0.039344,-0.036177,-0.027794
-0.111636,-0.076070,-0.080407,-0.059934,-0.056991,-0.051991,-0.045207,-0.024919,-0.019360,-0.013507
0.054383,-0.004338,-0.025279,-0.021947,-0.044970,-0.067115,-0.064297,-0.067903,-0.073082,-0.076874
0.020264,0.020155,0.037395,0.022984,0.037758,0.033182,0.036828,0.046072,0.064185,0.059512
-0.031790,-0.028090,-0.041394,-0.030261,-0.039246,-0.023068,-0.017366,-0.011422,-0.004034,-0.001327
-0.184775,-0.193004,-0.184348,-0.171710,-0.177960,-0.170136,-0.155080,-0.144158,-0.115825,-0.091112
-0.088189,-0.085342,-0.092168,-0.097193,-0.101232,-0.090884,-0.099814,-0.099600,-0.085565,-0.053193
-0.059476,-0.085212,-0.087270,-0.076332,-0.092421,-0.071803,-0.067946,-0.061697,-0.046605,-0.048133
0.016092,0.017552,0.048123,0.041242,0.062435,0.073353,0.079123,0.076103,0.079077,0.074123
0.050133,0.051462,0.053525,0.051454,0.055922,0.070455,0.059490,0.059929,0.055984,0.046990
